fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.5281943702,0.4031029065,-0.0563426369,3.3769059807,-0.3711129185,1.923974777,2.2657386365,0.7700390398,0.3814246559,-0.9919877248,-0.9599457954,0
-0.5856294466,0.3472556122,-0.0563426369,3.3059803762,-0.3711129185,1.8283739172,2.2657386365,0.7170542462,0.3814246559,-0.9919877248,-0.9599457954,0
-0.2984540648,0.5706447895,1.0730142186,-0.5949278744,0.2662993304,-0.1792441386,1.505752213,-0.3426416259,-0.7844806591,-0.2250576532,-0.8661079028,0
-0.8728048285,0.6264920838,-0.8776930773,-0.3112254561,-0.052406794,0.2031593006,1.6577494977,-0.6075655939,0.1871071034,-0.8150038621,-0.2092426553,0
-0.5856294466,0.1238664349,-1.237033895,-0.6658534789,-0.3286187686,0.1075584408,-0.1358184618,-0.6075655939,0.3814246559,-1.0509823457,-1.3352973654,0
-0.8728048285,0.5706447895,-1.0316962849,-0.3112254561,0.0325815058,-0.4660467181,-0.0750195479,-0.7665199747,1.0291498309,-0.6380199995,-0.0215668702,1
-0.4707592939,0.9894994969,-0.159011442,-0.5240022698,5.790538821,-0.0836432788,0.502570134,-0.1836872451,-2.0151584917,5.4974205736,-0.8661079028,0
-0.2410189884,1.9947507948,-1.237033895,-0.5240022698,-0.6260778181,-1.1352527367,-1.1693999977,0.2401911037,0.3166521384,-1.9359016592,-1.2414594729,0
-0.183583912,-0.6021483914,-0.5183522596,-0.3821510607,-0.3073716936,-0.9440510171,-0.8654054283,0.2401911037,-0.1367554841,-0.2840522741,-1.1476215804,1
-0.183583912,-0.6021483914,-0.5183522596,-0.3821510607,-0.3073716936,-0.9440510171,-0.8654054283,0.2401911037,-0.1367554841,-0.2840522741,-1.1476215804,1
-0.5281943702,0.5147974951,-1.13436509,-0.4530766652,-0.4136070684,0.7767644594,-0.1358184618,-0.3426416259,0.7052872434,-0.5200307577,1.0106499474,1
-0.5856294466,-0.8255375687,-0.3130146495,-0.3821510607,-0.1586421689,-0.8484501573,-0.3486146604,-0.3426416259,0.1223345859,-1.1099769666,-0.8661079028,0
-0.8153697521,-0.1553700368,-1.1856994925,-0.7367790835,-0.052406794,0.2987601604,0.0769777368,-0.5015960067,0.2518796209,0.7188562811,-0.8661079028,0
-0.5856294466,-0.8255375687,-0.3130146495,-0.3821510607,-0.1586421689,-0.8484501573,-0.3486146604,-0.3426416259,0.1223345859,-1.1099769666,-0.8661079028,0
-0.4707592939,-0.0436754481,0.7650078035,-0.169374247,-0.0099126441,-0.7528492975,-0.2574162895,0.2401911037,1.7416475234,-0.2840522741,0.0722710223,1
-0.7579346757,1.5479724402,-1.3910371026,-0.0275230379,-0.4136070684,-0.8484501573,-0.8046065145,0.0812367229,1.0939223484,-0.5790253786,-0.7722700103,0
0.2758966989,0.4589502008,-0.6723554672,-0.0984486425,-0.4348541434,-0.5616475779,-0.1358184618,0.0812367229,-0.7844806591,-0.4020415159,-0.8661079028,0
0.2758966989,0.4589502008,-0.6723554672,-0.0984486425,-0.4348541434,-0.5616475779,-0.1358184618,0.0812367229,-0.7844806591,-0.4020415159,-0.8661079028,0
0.3333317753,0.4589502008,1.1243486212,-0.3821510607,3.8783020743,0.6811635996,1.9313446101,0.2401911037,-1.2378882816,2.1347271826,-1.0537836879,0
-0.643064523,1.1291177327,-1.2883682975,-0.0275230379,-0.2436304687,0.011957581,-0.1358184618,0.2401911037,0.8348322784,-0.8150038621,-1.0537836879,0
-0.8728048285,0.4589502008,-0.3643490521,-0.5240022698,-0.2223833937,-0.4660467181,0.5633690478,0.1872063101,1.4825574534,-0.4610361368,-1.0537836879,0
-0.9302399048,0.5147974951,-0.3130146495,-0.4530766652,-0.1798892438,-0.7528492975,0.472170677,0.1342215165,1.3530124184,-0.4610361368,-1.0537836879,1
0.3333317753,-1.216468629,1.5350238414,-0.3821510607,0.500017155,0.967966179,1.1713581866,0.1872063101,-0.3310730366,-0.7560092413,-0.6784321178,0
-0.5281943702,-0.7696902744,1.0730142186,-0.3821510607,-0.1161480189,-0.1792441386,0.6241679617,0.2401911037,0.1871071034,-0.6380199995,-1.1476215804,0
-0.3558891411,0.9894994969,-0.8776930773,0.0434025666,-0.073653869,-0.6572484377,-0.6222097728,0.4521302782,0.5109696909,-0.9919877248,-0.6784321178,0
-0.2410189884,-0.1553700368,0.3029981808,-0.3821510607,-0.073653869,-0.0836432788,2.9345266891,0.0282519293,-0.7197081416,-0.6380199995,-0.8661079028,0
-0.2410189884,-0.2112173311,0.2516637782,-0.4530766652,-0.1161480189,0.1075584408,2.9649261461,0.0282519293,-0.7197081416,-0.6380199995,-0.8661079028,0
-0.0687137593,-0.1553700368,0.4056669858,0.2561793803,-0.2223833937,0.48996188,2.4481353781,0.4521302782,-0.5253905891,-0.2250576532,-0.9599457954,0
-1.102545134,-0.881384863,-0.1076770394,-0.4530766652,-0.2861246186,0.48996188,0.0769777368,0.346160691,1.6768750059,-0.2250576532,-0.5845942253,1
-0.8728048285,0.5706447895,-0.7750242723,0.8945098213,0.2450522555,0.011957581,2.4177359212,0.0812367229,-0.2015280016,-0.2840522741,-0.8661079028,0
-0.4133242175,0.1238664349,-0.3130146495,-0.2402998516,-0.3498658435,-0.8484501573,-0.5614108589,-0.1836872451,-0.2015280016,-0.6380199995,-0.6784321178,0
-0.4133242175,0.1238664349,-0.3130146495,-0.2402998516,-0.3498658435,-0.8484501573,-0.5614108589,-0.1836872451,-0.2015280016,-0.6380199995,-0.6784321178,0
-0.2984540648,0.3472556122,0.3029981808,-0.3821510607,-0.2861246186,0.7767644594,2.2353391795,0.0282519293,-0.3958455541,-0.6970146204,-0.9599457954,0
-0.5856294466,0.2914083178,0.1489949732,-0.0984486425,-0.2861246186,-0.0836432788,0.2593744784,0.0282519293,0.9643773134,-0.4020415159,-0.2092426553,0
1.8266437609,-1.2723159233,1.689027049,-0.3821510607,-0.4348541434,-0.3704458583,-0.5918103159,0.7170542462,-1.3026607991,1.8397540781,-0.3030805478,1
-1.6768958977,1.7155143232,-0.9803618824,-0.9495558971,-0.8810427176,-0.2748449984,1.4145538422,-2.3030789891,1.6768750059,1.1318186274,2.4182183351,1
-0.8153697521,3.1396203285,-1.0830306874,-0.3112254561,-0.5623365932,-0.3704458583,-0.4702124881,-1.0314439427,1.2882399009,-1.3459554502,0.9168120549,0
0.7353773099,-1.1606213347,1.0216798161,-0.807704688,-0.668571968,-0.6572484377,-0.6830086867,0.1077291197,-0.5901631066,0.9548347647,-0.1154047627,1
0.2758966989,-0.881384863,1.0730142186,-0.3112254561,0.2025581055,2.2107773565,2.995325603,0.3991454846,-1.7560684217,2.1937218035,-1.0537836879,0
-0.8728048285,-0.1553700368,-0.8263586748,-0.7367790835,-0.2648775437,0.011957581,0.0769777368,-0.6870427843,0.3166521384,0.777850902,-0.8661079028,0
-0.7579346757,-0.6021483914,0.4056669858,-0.6658534789,0.0113344309,0.011957581,-0.2270168326,-0.3426416259,0.1871071034,-0.6380199995,-1.1476215804,0
-0.7579346757,-0.5463010971,0.4570013883,-0.6658534789,0.0325815058,-0.1792441386,-0.2878157465,-0.3161492291,0.1871071034,-0.5790253786,-1.1476215804,1
2.5732997538,-1.2723159233,2.4077086843,0.0434025666,0.1600639556,-0.6572484377,-0.5614108589,1.405856563,-0.7197081416,0.6598616602,0.3537846998,1
2.5732997538,-1.2723159233,2.4077086843,0.0434025666,0.1600639556,-0.6572484377,-0.5614108589,1.405856563,-0.7197081416,0.6598616602,0.3537846998,1
-0.2984540648,0.2355610235,0.2003293757,-0.5240022698,-0.3923599935,0.967966179,2.2353391795,-0.2631644355,-0.1367554841,-0.7560092413,-1.0537836879,0
-0.2984540648,-0.4904538027,0.0463261681,0.1143281712,0.2662993304,0.2031593006,1.475352756,-0.0777176579,-0.5901631066,0.0699154513,-0.9599457954,0
1.5394683791,-1.2723159233,1.5863582439,-0.3112254561,-0.7110661179,-0.8484501573,-0.8350059714,0.6640694526,-0.0072104491,1.3088024901,0.0722710223,1
0.7928123863,0.0121718462,1.689027049,-0.3821510607,-1.0297722424,-1.0396518769,-0.8350059714,-0.4751036099,-0.0719829666,1.1908132483,1.85519098,1
-0.183583912,1.1011940856,-0.159011442,0.1852537758,-0.094900944,-0.5616475779,0.472170677,0.0547443261,0.2518796209,-0.5790253786,-0.3969184403,1
1.8840788373,-0.4904538027,1.8943646591,-0.3112254561,-0.6048307431,-1.0396518769,-0.9566037992,0.6640694526,-0.6549356241,0.0699154513,-0.2092426553,1
-0.0687137593,0.2355610235,-0.0563426369,-0.2402998516,-0.5835836681,1.1591678986,0.5633690478,-0.4486112131,-0.0719829666,-1.3459554502,-0.3030805478,0
-0.2984540648,1.1570413799,-0.9803618824,-0.0984486425,0.0963227307,-0.5616475779,-0.1662179187,0.346160691,-0.4606180716,0.3058939349,-0.5845942253,1
-0.7579346757,-0.2112173311,1.1243486212,2.1711707033,-0.5835836681,0.967966179,2.2657386365,0.346160691,0.1871071034,0.6008670393,0.0722710223,0
0.2184616226,0.5427211423,-0.5696866622,-0.3821510607,0.2875464054,-0.2748449984,0.0769777368,-0.2896568323,-1.1083432466,-0.5200307577,0.5414604848,0
-0.1261488357,1.1011940856,-0.261680247,-0.2402998516,-0.3286187686,-0.4660467181,-0.1662179187,-0.0247328643,0.3166521384,-0.6380199995,-1.2414594729,0
-0.4707592939,-0.2112173311,-0.4156834546,-0.4530766652,-0.2436304687,-0.5616475779,-0.0750195479,-0.5545808003,0.5109696909,-0.6970146204,-0.6784321178,0
-0.2984540648,0.0121718462,0.3029981808,-0.0984486425,-0.1586421689,0.7767644594,2.9649261461,-0.1042100547,-0.0719829666,-0.343046895,-0.8661079028,0
-0.2984540648,-1.048926746,0.5083357909,-0.3821510607,-0.1161480189,0.7767644594,0.3505728493,-0.1836872451,0.1871071034,-0.4020415159,-0.9599457954,1
-0.5281943702,0.0121718462,-0.0563426369,-0.3821510607,0.2875464054,0.011957581,0.7761652464,-0.5545808003,-1.0435707291,-0.5200307577,-0.9599457954,0
-0.8728048285,0.4589502008,-1.1856994925,-0.7367790835,-0.647324893,-1.0396518769,-1.1086010838,-0.7930123715,0.7052872434,-0.343046895,-0.8661079028,0
0.1610265462,0.654415731,-0.1076770394,-0.3821510607,-0.094900944,-0.7528492975,-0.5614108589,0.743546643,-0.2015280016,-0.343046895,-0.3969184403,1
0.0461563935,0.5985684366,0.4570013883,-0.3821510607,0.0325815058,-0.0836432788,0.2593744784,0.3726530878,-0.0072104491,-0.5200307577,-0.0215668702,0
-0.3558891411,-0.5463010971,-0.1076770394,0.0434025666,-0.3073716936,1.2547687584,0.502570134,-0.3161492291,0.3814246559,-0.4610361368,0.0722710223,1
0.3333317753,0.3472556122,1.1756830237,-0.3821510607,5.3018560968,1.0635670388,1.0497603589,-0.1836872451,-1.7560684217,5.6154098154,-0.8661079028,1
0.3907668517,1.6317433817,-0.6723554672,0.0434025666,0.0325815058,-0.6572484377,-0.7134081436,0.876008627,0.5109696909,-0.1660630323,-0.5845942253,0
-0.3558891411,-0.5463010971,-0.1076770394,0.0434025666,-0.3073716936,1.2547687584,0.502570134,-0.3161492291,0.3814246559,-0.4610361368,0.0722710223,1
-0.8153697521,-0.0436754481,-0.1076770394,0.0434025666,-0.1373950939,-0.5616475779,-0.2878157465,0.0547443261,0.9643773134,-0.9329931039,0.5414604848,0
-1.7917660504,-0.2670646254,-1.1856994925,-0.6658534789,-0.7110661179,0.2987601604,1.8097467824,-2.1441246083,1.4825574534,-0.2250576532,1.667515195,1
-0.183583912,-0.8255375687,-1.0830306874,-0.5240022698,-0.2011363188,-0.3704458583,0.0769777368,-0.2631644355,0.3814246559,-0.8150038621,-0.4907563328,1
0.1035914698,-0.881384863,-0.3643490521,0.1852537758,0.0538285808,0.2031593006,0.3505728493,0.6640694526,0.1871071034,0.246899314,-0.7722700103,1
-0.8153697521,-0.0436754481,-0.1076770394,0.0434025666,-0.1373950939,-0.5616475779,-0.2878157465,0.0547443261,0.9643773134,-0.9329931039,0.5414604848,0
-0.0687137593,2.6369946796,-0.9290274799,-0.169374247,-0.4773482933,-0.8484501573,-0.2878157465,0.0547443261,0.0575620684,-0.6380199995,-1.3352973654,1
-0.643064523,0.5706447895,-1.3910371026,-0.4530766652,0.2025581055,-0.1792441386,-0.2574162895,0.0017595325,0.3814246559,-0.4610361368,-1.3352973654,1
-0.643064523,0.5706447895,-1.3910371026,-0.4530766652,0.2025581055,-0.1792441386,-0.2574162895,0.0017595325,0.3814246559,-0.4610361368,-1.3352973654,1
-0.643064523,0.654415731,-1.3910371026,-0.4530766652,0.2025581055,-0.0836432788,-0.2270168326,0.0017595325,0.3814246559,-0.4610361368,-1.1476215804,1
-0.643064523,0.5706447895,-1.3910371026,-0.4530766652,0.2025581055,-0.1792441386,-0.2574162895,0.0017595325,0.3814246559,-0.4610361368,-1.3352973654,1
-0.0687137593,2.6369946796,-0.9290274799,-0.169374247,-0.4773482933,-0.8484501573,-0.2878157465,0.0547443261,0.0575620684,-0.6380199995,-1.3352973654,1
0.3333317753,0.5985684366,0.5083357909,-0.5949278744,3.7295725495,-1.0396518769,0.472170677,0.1872063101,-2.0151584917,2.5476895289,-1.0537836879,0
2.1138191428,-0.8255375687,1.4836894388,-0.3112254561,0.1175698057,-0.9440510171,-0.6830086867,1.3263793726,-1.1083432466,0.3058939349,0.4476225923,1
-0.3558891411,0.2914083178,-0.8776930773,-0.5240022698,0.3087934804,1.1591678986,1.9009451532,-0.5810731971,-1.4969783516,-0.9919877248,-0.5845942253,1
3.8368714339,-1.7749415723,0.8676766085,-0.2402998516,-0.2648775437,-0.5616475779,-0.6830086867,1.7502577214,-1.5617508691,1.0728240065,-1.1476215804,1
3.8368714339,-1.7749415723,0.8676766085,-0.2402998516,-0.2648775437,-0.5616475779,-0.6830086867,1.7502577214,-1.5617508691,1.0728240065,-1.1476215804,1
-0.5856294466,0.7381866725,-1.3910371026,-0.3821510607,-0.073653869,-0.9440510171,-0.7134081436,0.8230238334,1.935965076,1.7807594572,-0.4907563328,1
-0.7004995994,0.8498812611,-1.0316962849,-0.4530766652,-0.2648775437,0.011957581,0.1377766507,0.0547443261,0.4461971734,-0.8150038621,-0.8661079028,0
-0.0687137593,0.4031029065,-0.5183522596,-0.169374247,-0.3286187686,-0.4660467181,0.8065647034,-0.2366720387,-0.7197081416,-1.2279662084,-1.0537836879,0
-0.3558891411,0.0121718462,-1.0830306874,-0.5949278744,-0.2861246186,-0.6572484377,-0.2270168326,-0.3161492291,0.2518796209,-1.0509823457,-0.5845942253,1
-0.5856294466,0.7381866725,-1.3910371026,-0.3821510607,-0.073653869,-0.9440510171,-0.7134081436,0.8230238334,1.935965076,1.7807594572,-0.4907563328,1
1.4245982263,-1.1606213347,0.8676766085,-0.6658534789,-0.5198424432,0.011957581,-0.2878157465,0.9289934206,-0.5901631066,0.7188562811,-0.3969184403,1
-0.7004995994,0.4031029065,-1.3910371026,-0.5240022698,-0.2861246186,0.011957581,-0.3790141173,0.2401911037,1.0291498309,0.246899314,-0.4907563328,1
1.5969034555,-0.9930794517,1.0730142186,0.3980305894,0.0538285808,-1.0396518769,-0.7742070575,0.9819782142,-0.9140256941,-0.7560092413,0.0722710223,0
-0.3558891411,1.3804305572,0.7650078035,-0.4530766652,0.0963227307,-0.7528492975,1.2017576436,-0.4486112131,-0.5253905891,-0.4020415159,-0.8661079028,0
-0.7004995994,0.4031029065,-1.3910371026,-0.5240022698,-0.2861246186,0.011957581,-0.3790141173,0.2401911037,1.0291498309,0.246899314,-0.4907563328,1
-0.183583912,0.2355610235,-0.2103458445,0.468956194,-0.3073716936,0.1075584408,2.2049397226,0.0017595325,-0.3310730366,-0.5200307577,-1.0537836879,0
0.6205071572,-1.048926746,0.5083357909,-0.2402998516,-0.2648775437,-1.0396518769,-1.017402713,0.6640694526,-0.5901631066,-0.2250576532,-1.1476215804,0
-0.9876749812,0.9336522026,-1.3910371026,-0.3112254561,-0.2648775437,-0.3704458583,0.2897739354,0.0282519293,1.1586948659,0.0699154513,-1.1476215804,0
-0.3558891411,-0.6579956857,2.5103774894,-0.5240022698,11.1235546369,-0.7528492975,-0.044620091,0.0282519293,-1.6265233866,3.5505980841,-0.9599457954,0
0.9651176154,-1.216468629,1.0216798161,0.0434025666,-0.052406794,-0.1792441386,-0.4094135742,1.538318547,0.3166521384,0.8368455229,0.0722710223,1
-0.2410189884,-1.1047740403,-0.2103458445,-0.5949278744,-0.2223833937,0.2031593006,-0.044620091,-0.2631644355,-0.1367554841,-0.0480737905,-1.0537836879,0
-0.7579346757,2.4973764438,-1.1856994925,-0.3821510607,-0.0099126441,-0.3704458583,0.6241679617,-0.5810731971,0.2518796209,-0.343046895,-0.9599457954,0
-0.183583912,-0.0436754481,-1.237033895,-0.5949278744,-0.3711129185,-0.5616475779,-0.3486146604,-0.5280884035,0.1871071034,-0.5200307577,-0.3969184403,0
-0.2410189884,-0.881384863,-0.2103458445,-0.5240022698,-0.2223833937,0.6811635996,0.0769777368,-0.2366720387,-0.2015280016,0.0699154513,-1.0537836879,0
2.4009945246,0.1797137292,1.1243486212,-0.0984486425,-0.4985953683,-1.0396518769,-0.5918103159,1.670780531,-1.4969783516,1.2498078692,0.4476225923,0
1.9989489901,-1.4957051006,1.2783518287,-0.5240022698,-0.3498658435,-0.9440510171,-1.1086010838,0.0282519293,-0.7197081416,0.3648885558,-0.2092426553,1
-0.1261488357,1.9109798533,-1.3910371026,0.5398817985,0.1813110306,0.967966179,0.4417712201,1.8562273086,1.8711925584,0.3648885558,-0.5845942253,0
-0.2410189884,-0.9930794517,0.9703454136,0.7526586122,-0.2011363188,-0.0836432788,-0.2878157465,0.2931758973,0.2518796209,1.1908132483,2.2305425501,1
-0.8153697521,0.0680191405,-1.1856994925,0.3271049849,-0.2223833937,-0.8484501573,-0.5918103159,1.0349630078,2.454145216,1.4857863528,-0.9599457954,1
1.8266437609,-1.9424834553,1.2270174262,1.0363610304,0.3512876303,-1.1352527367,-0.7134081436,1.5118261502,-0.2015280016,1.8397540781,-0.3030805478,1
-0.2410189884,0.0959427877,-1.0830306874,1.0363610304,-0.0099126441,1.0635670388,0.4417712201,-0.1307024515,0.3166521384,0.0699154513,0.2599468073,1
1.8266437609,-1.9424834553,1.2270174262,1.0363610304,0.3512876303,-1.1352527367,-0.7134081436,1.5118261502,-0.2015280016,1.8397540781,-0.3030805478,1
1.4820333027,-0.881384863,1.5863582439,1.0363610304,-0.3498658435,0.1075584408,0.5633690478,1.3793641662,-0.5901631066,0.7188562811,-0.3030805478,0
0.0461563935,1.0453467913,-0.3643490521,-0.0984486425,-0.2436304687,-0.5616475779,-0.2574162895,0.3196682942,-0.0072104491,-0.1070684114,-0.9599457954,0
-0.4707592939,0.6823393781,-0.4670178571,3.1641291671,0.0113344309,1.0635670388,1.4449532991,1.273394579,0.4461971734,0.6598616602,-0.9599457954,0
-0.2410189884,0.0959427877,-1.0830306874,1.0363610304,-0.0099126441,1.0635670388,0.4417712201,-0.1307024515,0.3166521384,0.0699154513,0.2599468073,1
-0.8153697521,0.0680191405,-1.1856994925,0.3271049849,-0.2223833937,-0.8484501573,-0.5918103159,1.0349630078,2.454145216,1.4857863528,-0.9599457954,1
1.8266437609,-1.9424834553,1.2270174262,1.0363610304,0.3512876303,-1.1352527367,-0.7134081436,1.5118261502,-0.2015280016,1.8397540781,-0.3030805478,1
1.1374228445,-1.1606213347,0.9190110111,2.7385755397,-0.3073716936,-1.0396518769,-1.017402713,0.4521302782,-0.5253905891,0.9548347647,2.0428667651,1
0.3333317753,-0.7138429801,0.2516637782,2.1711707033,-0.0099126441,-0.5616475779,0.0161788229,1.2469021822,0.4461971734,0.6598616602,0.0722710223,1
1.7692086846,-1.4957051006,0.8676766085,0.7526586122,-0.3498658435,-0.9440510171,-0.8350059714,0.9819782142,-1.2378882816,0.9548347647,-1.0537836879,1
-0.3558891411,-1.4398578063,2.0997022692,0.6817330076,5.7480446711,-1.0396518769,-1.1086010838,0.2401911037,-0.3958455541,2.488694908,-0.4907563328,1
-0.4133242175,-0.0436754481,-0.7750242723,0.3271049849,-0.4348541434,-0.3704458583,0.1985755646,0.1872063101,0.3166521384,-0.5200307577,-1.2414594729,0
0.3333317753,-0.7138429801,0.2516637782,2.1711707033,-0.0099126441,-0.5616475779,0.0161788229,1.2469021822,0.4461971734,0.6598616602,0.0722710223,1
0.907682539,0.3472556122,-1.0316962849,0.6108074031,0.3087934804,1.5415713378,0.7457657895,1.803242515,-0.0072104491,0.3058939349,-0.5845942253,0
0.907682539,0.3472556122,-1.0316962849,0.6108074031,0.3087934804,1.5415713378,0.7457657895,1.803242515,-0.0072104491,0.3058939349,-0.5845942253,0
2.1138191428,-0.4346065084,1.4323550363,-0.3821510607,-0.3073716936,0.8723653192,0.0769777368,1.5648109438,-1.3674333166,0.6008670393,-0.1154047627,1
-0.4707592939,-0.7138429801,-0.7750242723,0.3271049849,0.0963227307,1.2547687584,0.1985755646,-0.0247328643,0.3814246559,0.246899314,-0.1154047627,1
0.2184616226,-0.0436754481,-0.9290274799,-0.0275230379,0.0750756558,0.3943610202,0.0769777368,0.4521302782,0.1871071034,1.1908132483,0.1661089148,1
1.8840788373,-0.6021483914,1.3296862313,0.5398817985,0.3725347052,1.6371721976,1.5665511269,2.2536132606,-0.7197081416,1.7217648363,-1.1476215804,0
0.2184616226,-0.0436754481,-0.9290274799,-0.0275230379,0.0750756558,0.3943610202,0.0769777368,0.4521302782,0.1871071034,1.1908132483,0.1661089148,1
1.5394683791,-1.8307888666,1.0730142186,-0.3821510607,5.4293385466,-0.9440510171,-0.8654054283,0.611084659,-0.0719829666,0.3058939349,0.0722710223,0
1.1948579209,0.1238664349,-0.2103458445,0.1143281712,0.0750756558,0.2031593006,0.0465782799,1.405856563,-0.5901631066,-0.1070684114,-0.1154047627,1
-0.8153697521,-0.9372321574,-0.1076770394,-0.0984486425,0.2238051805,-1.0396518769,-0.9262043422,-0.1836872451,0.6405147259,-0.343046895,-0.3030805478,1
2.8604751356,-1.048926746,1.2783518287,0.468956194,0.1388168806,0.1075584408,0.1985755646,2.465552435,-1.6912959041,0.8958401438,-0.8661079028,1
1.4245982263,-0.1553700368,0.9703454136,-0.0275230379,-0.3073716936,-1.0396518769,-0.5918103159,1.7767501182,-1.6912959041,-0.1070684114,-0.8661079028,0
1.3097280736,1.687590676,0.5083357909,0.0434025666,-0.0311597191,0.967966179,0.7153663325,0.7170542462,-0.9787982116,-0.8150038621,-0.4907563328,0
-0.7004995994,0.5706447895,-1.0830306874,-0.3821510607,-0.094900944,-0.7528492975,-0.531011402,0.9554858174,2.324600181,0.4238831767,-0.7722700103,0
-0.643064523,0.6823393781,-1.2883682975,-0.169374247,0.1388168806,-1.0396518769,-0.4702124881,1.3528717694,2.324600181,0.8368455229,-0.6784321178,0
-0.8153697521,0.7940339668,-1.0830306874,-0.3112254561,-0.1586421689,-0.7528492975,-0.4094135742,0.9025010238,2.3893726985,0.3058939349,-0.7722700103,0
-0.4707592939,0.0121718462,-1.0830306874,0.0434025666,-0.0311597191,0.3943610202,-0.0750195479,-0.1307024515,0.4461971734,-0.4020415159,0.2599468073,1
1.5969034555,-1.9424834553,1.0730142186,-0.7367790835,-0.4136070684,-0.8484501573,-0.9566037992,0.2931758973,-0.5901631066,-0.1070684114,-0.3030805478,1
-0.0112786829,0.9894994969,-0.7750242723,0.0434025666,0.0963227307,-0.3704458583,-0.5614108589,1.405856563,1.2882399009,0.3648885558,-0.3969184403,0
-0.5281943702,0.7940339668,-0.7750242723,-0.6658534789,2.0935477773,-1.0396518769,-0.7742070575,-0.3956264195,0.5109696909,-0.6970146204,-0.8661079028,0
0.0461563935,0.6823393781,1.689027049,-0.3112254561,0.52126423,-0.3704458583,1.3233554713,0.2931758973,-0.7197081416,-0.8150038621,-1.1476215804,0
1.1374228445,0.0121718462,1.0730142186,-0.0275230379,-0.5198424432,-0.9440510171,-0.6526092298,1.6177957374,-1.2378882816,-0.4020415159,-1.0537836879,1
-0.4133242175,0.5147974951,0.2516637782,-0.2402998516,-0.1161480189,-0.8484501573,0.2289750215,-0.0777176579,0.3166521384,-0.8150038621,-0.9599457954,0
1.1374228445,-0.6579956857,0.7650078035,-0.0984486425,2.6672188013,-0.9440510171,-0.9870032561,1.405856563,-0.7844806591,-0.2250576532,-0.8661079028,1
1.1374228445,-0.5463010971,0.8676766085,-0.0984486425,2.6884658763,-1.0396518769,-1.04780217,1.405856563,-0.7844806591,-0.1660630323,-0.8661079028,1
-0.5281943702,-1.3281632177,0.5596701934,-0.5949278744,-0.5410895182,-0.6572484377,-0.5006119451,0.0282519293,0.6405147259,-0.7560092413,-0.8661079028,1
1.1374228445,0.0121718462,1.0730142186,-0.0275230379,-0.5198424432,-0.9440510171,-0.6526092298,1.6177957374,-1.2378882816,-0.4020415159,-1.0537836879,1
-0.2410189884,0.0121718462,-0.159011442,-0.3821510607,-0.3286187686,-0.0836432788,1.7793473254,-0.3956264195,-0.2663005191,-0.6970146204,-0.9599457954,1
0.3907668517,-0.3787592141,0.2003293757,0.1852537758,0.1175698057,0.2987601604,1.5665511269,0.743546643,0.0575620684,-0.1660630323,-0.8661079028,1
0.1610265462,-0.3229119198,0.1489949732,0.3271049849,-0.2436304687,1.3503696182,2.6913310336,0.4521302782,-0.0719829666,-0.7560092413,-0.9599457954,0
-0.5281943702,-0.9372321574,0.0976605707,0.0434025666,-0.0099126441,0.967966179,0.7761652464,-0.1571948483,0.5109696909,0.1289100722,0.5414604848,0
-0.7004995994,-0.9930794517,0.0976605707,-0.0275230379,0.1813110306,0.3943610202,0.1985755646,-0.2896568323,0.7052872434,-0.0480737905,0.5414604848,1
0.7353773099,0.1797137292,-0.2103458445,0.6108074031,0.3087934804,2.0195756369,1.3841543852,1.5118261502,-0.0719829666,-0.0480737905,-0.3030805478,0
0.7353773099,1.3525069101,-0.7750242723,0.2561793803,-0.1161480189,1.3503696182,0.8369641603,1.008470611,-0.0719829666,-0.1070684114,-0.0215668702,1
0.8502474626,0.7381866725,0.6110045959,0.468956194,-0.094900944,0.48996188,0.3809723062,1.140932595,0.3814246559,0.3058939349,1.0106499474,1
0.7353773099,1.3525069101,-0.7750242723,0.2561793803,-0.1161480189,1.3503696182,0.8369641603,1.008470611,-0.0719829666,-0.1070684114,-0.0215668702,1
0.8502474626,0.7381866725,0.6110045959,0.468956194,-0.094900944,0.48996188,0.3809723062,1.140932595,0.3814246559,0.3058939349,1.0106499474,1
0.5630720808,0.4589502008,-0.0563426369,0.6108074031,0.0538285808,0.8723653192,1.2321571005,1.5913033406,-0.4606180716,-0.2250576532,-0.6784321178,0
-0.2984540648,0.5147974951,-1.13436509,-0.169374247,-0.1798892438,-0.9440510171,-0.8654054283,0.3196682942,-0.1367554841,-0.1660630323,-1.0537836879,0
1.1374228445,0.3472556122,0.7650078035,0.1852537758,0.0538285808,1.8283739172,0.8065647034,1.1939173886,-0.2015280016,0.246899314,-0.8661079028,1
0.9651176154,-0.2112173311,-0.3643490521,6.0011533493,-0.3498658435,-0.2748449984,0.1073771937,2.5185372286,-0.9787982116,0.1879046931,-1.1476215804,1
0.9651176154,-0.2112173311,-0.3643490521,6.0011533493,-0.3498658435,-0.2748449984,0.1073771937,2.5185372286,-0.9787982116,0.1879046931,-1.1476215804,1
1.8840788373,0.0121718462,1.9970334641,0.7881214145,0.7124879047,-0.9440510171,-0.9870032561,0.5580998654,-1.6912959041,0.4828777975,1.0106499474,1
1.1374228445,-0.4904538027,1.1756830237,1.3909890532,0.4150288552,-1.0396518769,-1.017402713,0.6640694526,-0.2015280016,1.0138293856,1.0106499474,0
